RegionID,SizeRank,RegionName,RegionType,StateName,date,zhvi,zori,homeowner_affordability,renter_affordability,geo_scope
394571,585,"Enterprise, AL",msa,AL,2026-02-28,176019.65935816328,1422.4323062558358,,,metro
394572,184,"Erie, PA",msa,PA,2026-02-28,211479.24580631056,1045.17316017316,26.96292699303879,18.70930522895922,metro
394573,742,"Escanaba, MI",msa,MI,2026-02-28,192339.374411846,,,,metro
394574,693,"Espa-¦ola, NM",msa,NM,2026-02-28,328722.79289354244,,,,metro
394576,146,"Eugene, OR",msa,OR,2026-02-28,447731.436667138,1898.1747885529437,42.79170605195751,29.167735106164688,metro
394577,315,"Eureka, CA",msa,CA,2026-02-28,425521.7164931283,1464.3504273504277,,,metro
394578,906,"Evanston, WY",msa,WY,2026-02-28,321016.6594529603,,,,metro
394579,165,"Evansville, IN",msa,IN,2026-02-28,217452.5841142379,1049.5413734966842,24.51744183938035,17.95047909010142,metro
394580,407,"Fairbanks, AK",msa,AK,2026-02-28,296821.15641951695,1904.4594017094016,24.725542498657262,23.30722021536459,metro
753880,930,"Fairfield, IA",msa,IA,2026-02-28,178902.07428467917,812.5,,,metro
394582,556,"Fairmont, WV",msa,WV,2026-02-28,159113.17362441015,1002.7777777777778,,,metro
394584,863,"Fallon, NV",msa,NV,2026-02-28,379956.762040714,1475.6666666666667,,,metro
394585,194,"Fargo, ND",msa,ND,2026-02-28,317488.74781776057,1114.982854542577,31.38686202582906,16.34438910690521,metro
394586,498,"Faribault, MN",msa,MN,2026-02-28,340367.0947513232,1662.2222222222224,,,metro
394587,495,"Farmington, MO",msa,MO,2026-02-28,186001.5906367226,,,,metro
394588,342,"Farmington, NM",msa,NM,2026-02-28,262800.6525916026,1388.2777777777776,26.39293436807358,23.127553799218383,metro
394590,108,"Fayetteville, AR",msa,AR,2026-02-28,360612.2770771869,1585.2809181141438,31.019163664524918,21.96268390210389,metro
394589,109,"Fayetteville, NC",msa,NC,2026-02-28,253323.169321092,1476.4865743490743,30.75656157099951,27.45013001092349,metro
394591,539,"Fergus Falls, MN",msa,MN,2026-02-28,315659.6874001232,,,,metro
394592,550,"Fernley, NV",msa,NV,2026-02-28,408355.5657096528,1890.205291005291,,,metro
394593,470,"Findlay, OH",msa,OH,2026-02-28,228940.10668710797,1261.0119047619048,,,metro
394594,923,"Fitzgerald, GA",msa,GA,2026-02-28,122112.19547769884,,,,metro
394595,302,"Flagstaff, AZ",msa,AZ,2026-02-28,617201.4498348952,2250.2472222222223,53.532862079348845,33.83153423461438,metro
394596,135,"Flint, MI",msa,MI,2026-02-28,185483.47354601647,1066.9058371735791,21.8573327379193,18.93462982582967,metro
394598,292,"Florence, AL",msa,AL,2026-02-28,208167.0680143217,1165.7051282051282,22.35582171316058,19.52916745442577,metro
394597,228,"Florence, SC",msa,SC,2026-02-28,187254.1070135821,1295.1542770954536,23.82478338953529,25.909857986509273,metro
394599,381,"Fond du Lac, WI",msa,WI,2026-02-28,278691.39761394734,1073.395238095238,28.66977947147819,16.45980695391173,metro
394600,515,"Forest City, NC",msa,NC,2026-02-28,210212.2543551676,1075.0,,,metro
394601,876,"Forrest City, AR",msa,AR,2026-02-28,78558.67838995648,,,,metro
394602,152,"Fort Collins, CO",msa,CO,2026-02-28,546457.6360350531,1969.9150877379936,38.2313538184439,24.004303416297677,metro
394603,737,"Fort Dodge, IA",msa,IA,2026-02-28,,825.0,,,metro
394604,580,"Fort Leonard Wood, MO",msa,MO,2026-02-28,221495.09945541888,1100.4331550802135,,,metro
394605,548,"Fort Madison, IA",msa,IA,2026-02-28,120598.6153766338,,,,metro
394606,827,"Fort Morgan, CO",msa,CO,2026-02-28,321579.564225546,1225.0,,,metro
394608,611,"Fort Polk South, LA",msa,LA,2026-02-28,159790.2481773322,1234.4444444444446,,,metro
394609,196,"Fort Smith, AR",msa,AR,2026-02-28,199840.3913360395,1009.0327304048234,24.07844527488342,18.76829542780395,metro
394612,132,"Fort Wayne, IN",msa,IN,2026-02-28,249513.83642428656,1152.9687798771718,25.66705194738589,18.53498565829886,metro
394613,790,"Frankfort, IN",msa,IN,2026-02-28,216789.6421888433,839.5833333333333,,,metro
394614,471,"Frankfort, KY",msa,KY,2026-02-28,247208.0630090843,1137.215811965812,,,metro
394615,847,"Fredericksburg, TX",msa,TX,2026-02-28,497213.6188166234,2011.1111111111115,,,metro
394616,657,"Freeport, IL",msa,IL,2026-02-28,151526.35302964717,849.1904761904761,,,metro
394617,735,"Fremont, NE",msa,NE,2026-02-28,236535.3142193552,1094.952380952381,,,metro
394618,541,"Fremont, OH",msa,OH,2026-02-28,184166.32268584848,,,,metro
394619,57,"Fresno, CA",msa,CA,2026-02-28,404096.9726345386,1842.00051174362,38.39263696954463,27.777379664400332,metro
394620,383,"Gadsden, AL",msa,AL,2026-02-28,178995.84752042798,,21.946299288495112,,metro
394621,558,"Gaffney, SC",msa,SC,2026-02-28,180224.28770277344,991.3888888888888,,,metro
394622,155,"Gainesville, FL",msa,FL,2026-02-28,299058.263995383,1632.7286844135804,38.12162105298838,30.016531809251752,metro
394623,226,"Gainesville, GA",msa,GA,2026-02-28,384891.7899445809,1666.597617935072,31.29169064419933,21.5056102765675,metro
394624,687,"Gainesville, TX",msa,TX,2026-02-28,312319.32141270424,1383.3333333333333,,,metro
394625,600,"Galesburg, IL",msa,IL,2026-02-28,112788.84185989918,,,,metro
394626,480,"Gallup, NM",msa,NM,2026-02-28,218667.3878640105,,,,metro
394627,679,"Garden City, KS",msa,KS,2026-02-28,226935.9195924585,817.0,,,metro
394628,610,"Gardnerville Ranchos, NV",msa,NV,2026-02-28,678787.923121308,2441.3888888888887,,,metro
394629,520,"Georgetown, SC",msa,SC,2026-02-28,377561.4072762951,1992.2666666666669,,,metro
394630,382,"Gettysburg, PA",msa,PA,2026-02-28,324659.73325184034,1213.101851851852,28.51702908831672,15.81956624227364,metro
394631,531,"Gillette, WY",msa,WY,2026-02-28,322258.80440977425,1189.3333333333333,,,metro
394632,575,"Glasgow, KY",msa,KY,2026-02-28,204587.48348546328,,,,metro
394633,331,"Glens Falls, NY",msa,NY,2026-02-28,296278.477724448,1429.5833333333333,35.90354310740034,23.20521770212749,metro
753881,456,"Glenwood Springs, CO",msa,CO,2026-02-28,958122.772203776,2875.2475427350423,,,metro
394634,579,"Gloversville, NY",msa,NY,2026-02-28,205541.49107369612,1102.777777777778,,,metro
394635,350,"Goldsboro, NC",msa,NC,2026-02-28,181277.7261931234,1389.2728758169935,22.5695341888399,26.41673437012616,metro
845162,535,"Granbury, TX",msa,TX,2026-02-28,,1666.0680555555557,,,metro
394637,377,"Grand Forks, ND",msa,MN,2026-02-28,264107.92850793374,1173.390727552018,26.9086830754633,19.16689532885689,metro
394638,462,"Grand Island, NE",msa,NE,2026-02-28,250381.2903596628,1252.0878010878012,29.377999719715447,20.83179925731617,metro
394639,280,"Grand Junction, CO",msa,CO,2026-02-28,421990.2330638852,1724.6264262053735,38.69634286655911,25.833747763016788,metro
394640,53,"Grand Rapids, MI",msa,MI,2026-02-28,344542.5355669864,1643.6446324623575,30.422196588459872,23.08286927599749,metro
394641,422,"Grants Pass, OR",msa,OR,2026-02-28,382103.2935652998,1587.388888888889,44.2000452190842,30.467080948328018,metro
394642,845,"Grants, NM",msa,NM,2026-02-28,145026.86456586406,,,,metro
394643,857,"Great Bend, KS",msa,KS,2026-02-28,119125.96081239212,808.3333333333334,,,metro
394644,433,"Great Falls, MT",msa,MT,2026-02-28,330588.17090507835,1329.2549603174602,38.25203503053691,24.67526812449058,metro
394645,161,"Greeley, CO",msa,CO,2026-02-28,493833.9944068794,1714.1232804232804,33.66594106890538,19.08156513713519,metro
394646,157,"Green Bay, WI",msa,WI,2026-02-28,329297.76090183895,1095.678846153846,30.719147442719542,15.533152472065058,metro
394647,486,"Greeneville, TN",msa,TN,2026-02-28,242658.65651088988,960.5555555555557,,,metro
394648,76,"Greensboro, NC",msa,NC,2026-02-28,259354.87081829787,1408.6705016414387,28.5322460867046,24.20390527429418,metro
394649,850,"Greensburg, IN",msa,IN,2026-02-28,248470.3099667863,,,,metro
394650,648,"Greenville, MS",msa,MS,2026-02-28,51176.66590229847,,,,metro
394651,259,"Greenville, NC",msa,NC,2026-02-28,240665.8691506008,1364.5441734417343,31.893001570495077,27.50279778014158,metro
394652,593,"Greenville, OH",msa,OH,2026-02-28,205880.8714887641,675.0,,,metro
394653,61,"Greenville, SC",msa,SC,2026-02-28,306371.1285753502,1550.9259568238876,27.59365441898613,23.02737911337053,metro
394654,713,"Greenwood, MS",msa,MS,2026-02-28,103518.85063831556,,,,metro
394655,488,"Greenwood, SC",msa,SC,2026-02-28,168926.44158776375,1051.25,,,metro
394656,894,"Grenada, MS",msa,MS,2026-02-28,130737.37669881438,,,,metro
394658,133,"Gulfport, MS",msa,MS,2026-02-28,217878.7972291576,1422.196662631154,26.6724347181171,24.45518730020869,metro
394659,898,"Guymon, OK",msa,OK,2026-02-28,161789.4726378247,,,,metro
394660,170,"Hagerstown, MD",msa,MD,2026-02-28,315593.2085501137,1585.9748857414363,26.84273352067581,22.1245445943802,metro
753884,866,"Hailey, ID",msa,ID,2026-02-28,1015883.5304855076,2529.5,,,metro
394661,325,"Hammond, LA",msa,LA,2026-02-28,218322.52649430747,1307.0744796774543,27.85175253417641,26.41874201084693,metro
394662,290,"Hanford, CA",msa,CA,2026-02-28,357517.5214872472,1768.235294117647,33.05690539601831,26.771119565871658,metro
394663,709,"Hannibal, MO",msa,MO,2026-02-28,204451.22325994857,,,,metro
394666,99,"Harrisburg, PA",msa,PA,2026-02-28,300845.81758629374,1414.7639659015804,27.932741348142393,19.83435153172265,metro
394667,658,"Harrison, AR",msa,AR,2026-02-28,222593.10219093272,,,,metro
394668,317,"Harrisonburg, VA",msa,VA,2026-02-28,340250.82753666386,1698.5925925925924,31.094435561619484,25.31061632650623,metro
394669,49,"Hartford, CT",msa,CT,2026-02-28,378951.90397591895,1885.548553557386,32.86985503083047,22.789651817507238,metro
394670,807,"Hastings, NE",msa,NE,2026-02-28,208252.58547037383,,,,metro
394671,255,"Hattiesburg, MS",msa,MS,2026-02-28,211983.69861515248,1284.891547049442,25.70149104610207,23.30793227138548,metro
394673,826,"Hays, KS",msa,KS,2026-02-28,236891.9678765448,892.5,,,metro
394674,467,"Heber, UT",msa,UT,2026-02-28,1130771.2000267557,2713.732716049383,,,metro
394676,927,"Helena, AR",msa,AR,2026-02-28,51568.25789708699,,,,metro
394675,441,"Helena, MT",msa,MT,2026-02-28,460905.6470750978,1527.2575757575758,33.362136209056494,17.93553175483586,metro
394677,676,"Henderson, NC",msa,NC,2026-02-28,180547.35789430092,1086.25,,,metro
394678,918,"Hereford, TX",msa,TX,2026-02-28,171653.30807047235,,,,metro
753887,417,"Hermiston, OR",msa,OR,2026-02-28,304390.78608264675,1463.174836601307,,,metro
394679,150,"Hickory, NC",msa,NC,2026-02-28,261610.04220186477,1394.3020853858786,28.17983603841151,24.688614086357973,metro
753889,645,"Hillsdale, MI",msa,MI,2026-02-28,198838.46280468896,,,,metro
394680,229,"Hilo, HI",msa,HI,2026-02-28,561308.6985790128,2489.6802413273003,,,metro
394681,216,"Hilton Head Island, SC",msa,SC,2026-02-28,513350.0170626466,2023.4509280447496,37.75413119572492,25.81638642239771,metro
394682,449,"Hinesville, GA",msa,GA,2026-02-28,255503.3830862906,1714.4321693121692,28.674716537825468,28.724356245759047,metro
394683,481,"Hobbs, NM",msa,NM,2026-02-28,194604.21603170384,1329.361111111111,,,metro
753890,347,"Holland, MI",msa,MI,2026-02-28,334768.2610200772,1504.5,,,metro
394685,289,"Homosassa Springs, FL",msa,FL,2026-02-28,269106.1310964706,1692.084595959596,34.10666627155331,32.04191578362917,metro
394687,875,"Hood River, OR",msa,OR,2026-02-28,669390.6123280103,1894.4444444444443,,,metro
394689,392,"Hot Springs, AR",msa,AR,2026-02-28,239041.23937948747,1260.9848484848485,27.86776533890798,23.18087677509253,metro
394690,702,"Houghton, MI",msa,MI,2026-02-28,182763.5239444984,,,,metro
394691,221,"Houma, LA",msa,LA,2026-02-28,175246.07907715943,1317.272385620915,22.73336904290181,24.28856738323984,metro
394692,5,"Houston, TX",msa,TX,2026-02-28,304621.75830741785,1619.5244699196417,30.16586168643452,22.66207230854336,metro
394693,528,"Hudson, NY",msa,NY,2026-02-28,456344.9118683098,2178.190476190476,,,metro
394695,662,"Huntingdon, PA",msa,PA,2026-02-28,188845.0649415356,,,,metro
394696,748,"Huntington, IN",msa,IN,2026-02-28,202697.61572920173,,,,metro
394697,151,"Huntington, WV",msa,OH,2026-02-28,158191.2245149217,1020.8333333333334,18.982710772001727,18.671338914943792,metro
394698,114,"Huntsville, AL",msa,AL,2026-02-28,310446.0956428747,1382.1909239866752,24.81693262089435,18.12103058762858,metro
394699,465,"Huntsville, TX",msa,TX,2026-02-28,269013.0902188092,1261.7636363636364,,,metro
394700,901,"Huron, SD",msa,SD,2026-02-28,185175.9440263596,,,,metro
394701,527,"Hutchinson, KS",msa,KS,2026-02-28,147790.58229930303,831.5238095238095,,,metro
394702,746,"Hutchinson, MN",msa,MN,2026-02-28,285975.5971883906,1250.0,,,metro
394703,279,"Idaho Falls, ID",msa,ID,2026-02-28,403550.6138470692,1406.755321637427,30.93821781776776,18.25979140280119,metro
394704,436,"Indiana, PA",msa,PA,2026-02-28,154776.11241695017,860.5555555555555,,,metro
394705,34,"Indianapolis, IN",msa,IN,2026-02-28,286468.19552885526,1486.129989785832,26.79626390382049,21.29797739135488,metro
394706,851,"Indianola, MS",msa,MS,2026-02-28,96479.59928028892,,,,metro
394707,252,"Iowa City, IA",msa,IA,2026-02-28,290939.0801942875,1323.1036046079523,31.17169135338625,19.91071105146296,metro
394708,818,"Iron Mountain, MI",msa,MI,2026-02-28,176028.6456141181,,,,metro
394709,376,"Ithaca, NY",msa,NY,2026-02-28,339961.7322293483,1969.093703703704,41.20437554256617,31.286159540716703,metro
394710,272,"Jackson, MI",msa,MI,2026-02-28,216204.6964807917,1157.4666666666665,25.177993339796238,19.9351726801953,metro
394711,98,"Jackson, MS",msa,MS,2026-02-28,208017.47637636185,1478.904789976734,22.72442187178122,25.61304326149737,metro
753892,798,"Jackson, OH",msa,OH,2026-02-28,140330.1518520111,,,,metro
394712,246,"Jackson, TN",msa,TN,2026-02-28,199889.7264626109,1362.5565656565657,23.72818601641703,24.67090286854996,metro
394713,768,"Jackson, WY",msa,WY,2026-02-28,1379568.7393729184,3622.777777777778,,,metro
394714,40,"Jacksonville, FL",msa,FL,2026-02-28,346956.68619233364,1666.341413941581,28.60542548650189,23.1395221523152,metro
394715,719,"Jacksonville, IL",msa,IL,2026-02-28,123830.99070292983,887.5,,,metro
394716,227,"Jacksonville, NC",msa,NC,2026-02-28,285175.76326935017,1479.0347319347318,27.562941301280652,22.65946288849833,metro
394717,599,"Jacksonville, TX",msa,TX,2026-02-28,225692.2393836179,1670.0,,,metro
394718,892,"Jamestown, ND",msa,ND,2026-02-28,226765.1959146962,1000.6555555555556,,,metro
394719,328,"Jamestown, NY",msa,NY,2026-02-28,165671.72941457448,930.8333333333334,,,metro
394720,268,"Janesville, WI",msa,WI,2026-02-28,280593.31028494984,1233.1734931734934,30.9378467109673,20.15254684036023,metro
845163,508,"Jasper, AL",msa,AL,2026-02-28,,1116.6666666666667,,,metro
394721,565,"Jasper, IN",msa,IN,2026-02-28,236264.5479701112,,,,metro
394723,291,"Jefferson City, MO",msa,MO,2026-02-28,263781.9478028859,1013.939393939394,25.63997586545994,15.867366421814669,metro
753893,477,"Jefferson, GA",msa,GA,2026-02-28,400873.4797557571,2097.383442265795,,,metro
394725,819,"Jesup, GA",msa,GA,2026-02-28,204826.7360729555,,,,metro
394726,224,"Johnson City, TN",msa,TN,2026-02-28,270622.65857272246,1325.925925925926,33.26549256966297,26.48635417009243,metro
394727,322,"Johnstown, PA",msa,PA,2026-02-28,116365.0464076472,810.9523809523811,15.117963896853889,14.769749077885761,metro
394728,323,"Jonesboro, AR",msa,AR,2026-02-28,199789.00705186863,1335.1938271604938,27.200445802858,27.86051482759502,metro
394729,243,"Joplin, MO",msa,MO,2026-02-28,220399.6021230646,1232.5978835978838,25.750334720457417,22.09977052887078,metro
394730,802,"Juneau, AK",msa,AK,2026-02-28,461057.5585306294,,,,metro
394731,267,"Kahului, HI",msa,HI,2026-02-28,990104.457785446,3511.429012345679,61.811698630979464,39.50597378084686,metro
394732,190,"Kalamazoo, MI",msa,MI,2026-02-28,265578.52972176933,1341.44322192471,29.21502962874742,21.52582868963989,metro
394733,384,"Kalispell, MT",msa,MT,2026-02-28,625128.8494021624,2172.147435897436,,,metro
394734,370,"Kankakee, IL",msa,IL,2026-02-28,215628.4292647992,1397.4120370370372,24.411791858666128,20.48663542752437,metro
394735,31,"Kansas City, MO",msa,MO,2026-02-28,316796.4242905925,1480.6952410608956,28.303211981174847,20.08051501994676,metro
394736,478,"Kapaa, HI",msa,HI,2026-02-28,1005429.5771759416,3588.8888888888887,,,metro
394737,555,"Kearney, NE",msa,NE,2026-02-28,293273.33086205553,1565.5611111111111,,,metro
394738,466,"Keene, NH",msa,NH,2026-02-28,373636.4806419865,1912.4285714285716,,,metro
394739,627,"Kendallville, IN",msa,IN,2026-02-28,239952.6083338245,,,,metro
394740,830,"Kennett, MO",msa,MO,2026-02-28,88237.7325523324,,,,metro
394741,168,"Kennewick, WA",msa,WA,2026-02-28,433788.42707752605,1680.766350538972,34.524198208415754,21.31163576954328,metro
394742,589,"Kerrville, TX",msa,TX,2026-02-28,360965.4158332765,1797.9166666666667,,,metro
394743,936,"Ketchikan, AK",msa,AK,2026-02-28,383950.93536622985,,,,metro
394744,442,"Key West, FL",msa,FL,2026-02-28,936910.2384203882,3530.40202020202,,,metro
394745,744,"Kill Devil Hills, NC",msa,NC,2026-02-28,588685.442717908,2432.083333333333,,,metro
394746,120,"Killeen, TX",msa,TX,2026-02-28,249858.3617281757,1317.9477892146826,30.06526889072152,21.96530420190222,metro
394747,167,"Kingsport, TN",msa,TN,2026-02-28,237690.1129693034,1365.1644880174292,26.910935974698553,24.62681587226431,metro
394748,241,"Kingston, NY",msa,NY,2026-02-28,423600.88631505496,2208.820879120879,36.46167490835106,28.61380478138208,metro
394749,809,"Kingsville, TX",msa,TX,2026-02-28,149041.31583196882,1421.0833333333333,,,metro
394750,568,"Kinston, NC",msa,NC,2026-02-28,149312.04876220188,943.3333333333334,,,metro
394751,821,"Kirksville, MO",msa,MO,2026-02-28,181930.22826999752,967.4747474747476,,,metro
394752,490,"Klamath Falls, OR",msa,OR,2026-02-28,304941.60549524514,1229.7935606060607,,,metro
394753,65,"Knoxville, TN",msa,TN,2026-02-28,355438.2278281038,1716.1453936287407,32.1260219457625,26.33037622061342,metro
394755,438,"Kokomo, IN",msa,IN,2026-02-28,185309.73150975385,1009.3888888888888,21.47113798138342,17.590448530957488,metro
394756,311,"La Crosse, WI",msa,WI,2026-02-28,319284.988238211,1185.3809523809523,30.7976366448318,17.88495628212308,metro
394758,852,"La Grande, OR",msa,OR,2026-02-28,321256.18797984096,1227.0833333333333,,,metro
394762,379,"LaGrange, GA",msa,GA,2026-02-28,196758.44704313064,1246.6464912280703,,,metro
394759,519,"Laconia, NH",msa,NH,2026-02-28,491684.0434020725,1789.375,,,metro
753895,208,"Lafayette, IN",msa,IN,2026-02-28,275750.6530306707,1388.6933925510364,28.9181931497778,23.2032434287473,metro
394761,116,"Lafayette, LA",msa,LA,2026-02-28,195022.532540962,1329.8762159409218,26.21242990673555,25.170881412103252,metro
394763,213,"Lake Charles, LA",msa,LA,2026-02-28,197009.03727080507,1154.7032245866346,25.63021450776832,20.26597778793196,metro
394764,489,"Lake City, FL",msa,FL,2026-02-28,263662.5504581665,1520.142857142857,,,metro
394765,218,"Lake Havasu City, AZ",msa,AZ,2026-02-28,345561.9149276051,1480.6509461216235,37.59697191416261,27.454306203150242,metro
394766,82,"Lakeland, FL",msa,FL,2026-02-28,297172.29311961314,1825.2436199219464,38.78495678169518,31.20355310753965,metro
394767,939,"Lamesa, TX",msa,TX,2026-02-28,108843.2346681429,,,,metro
394768,104,"Lancaster, PA",msa,PA,2026-02-28,373773.6033122752,1514.8362298098548,32.23533367469973,20.101887924112578,metro
394770,107,"Lansing, MI",msa,MI,2026-02-28,237516.2283106011,1326.6400876734874,25.198011551661146,20.93362819891462,metro
394771,733,"Laramie, WY",msa,WY,2026-02-28,361486.5476936647,1141.5419580419582,,,metro
394772,187,"Laredo, TX",msa,TX,2026-02-28,213341.19104491337,1326.6602564102566,25.73412551089968,25.04630237984892,metro
394773,214,"Las Cruces, NM",msa,NM,2026-02-28,283612.9184711958,1344.9658297258295,31.912010998971862,24.53334600591879,metro
394774,804,"Las Vegas, NM",msa,NM,2026-02-28,244115.1812322282,,,,metro
394775,30,"Las Vegas, NV",msa,NV,2026-02-28,427632.7075865711,1719.7542213393026,35.94833262790442,24.49710935250029,metro
394776,434,"Laurel, MS",msa,MS,2026-02-28,149643.89075969672,,,,metro
394777,776,"Laurinburg, NC",msa,NC,2026-02-28,139132.51975646947,,,,metro
394778,349,"Lawrence, KS",msa,KS,2026-02-28,325148.6540587692,1447.8963350405,35.67219935347649,22.44740958384554,metro
394779,665,"Lawrenceburg, TN",msa,TN,2026-02-28,241099.7387041636,1222.5,,,metro
394780,332,"Lawton, OK",msa,OK,2026-02-28,151593.57596847115,1114.4325675675675,20.669682143998312,20.15145000340923,metro
394781,755,"Lebanon, MO",msa,MO,2026-02-28,230132.9576827963,,,,metro
845164,211,"Lebanon, NH",msa,NH,2026-02-28,,2069.242690058479,,,metro
394783,306,"Lebanon, PA",msa,PA,2026-02-28,305025.5592221039,1372.2503205128205,33.17100705455976,22.0195270721758,metro
394784,893,"Levelland, TX",msa,TX,2026-02-28,162999.40892676025,,,,metro
394785,671,"Lewisburg, PA",msa,PA,2026-02-28,278805.0270032776,1323.3333333333333,,,metro
394786,783,"Lewisburg, TN",msa,TN,2026-02-28,321069.80360907526,,,,metro
394787,518,"Lewiston, ID",msa,ID,2026-02-28,362305.75469336566,1477.9166666666667,32.93083919673181,21.31520416636124,metro
394788,367,"Lewiston, ME",msa,ME,2026-02-28,316083.1076623287,1507.579365079365,33.94490671261405,24.90707965797954,metro
394789,636,"Lewistown, PA",msa,PA,2026-02-28,186431.55975584727,,,,metro
394792,110,"Lexington, KY",msa,KY,2026-02-28,317619.5118816557,1477.2844082036074,32.740271700072185,23.63239183925785,metro
394791,856,"Lexington, NE",msa,NE,2026-02-28,207095.5272892284,1270.6666666666667,,,metro
394793,885,"Liberal, KS",msa,KS,2026-02-28,142952.85169524688,,,,metro
394794,387,"Lima, OH",msa,OH,2026-02-28,181923.33587983964,1173.5925925925926,19.75377817041408,19.6111519068923,metro
394795,834,"Lincoln, IL",msa,IL,2026-02-28,135005.04668660197,,,,metro
394796,154,"Lincoln, NE",msa,NE,2026-02-28,293542.9340638585,1292.4211111944123,30.70331610389828,19.46180100298714,metro
394798,81,"Little Rock, AR",msa,AR,2026-02-28,226375.09936727645,1205.5791136967607,24.93273225650584,19.81414444894084,metro
394799,727,"Lock Haven, PA",msa,PA,2026-02-28,189932.5196753088,905.1111111111112,,,metro
394800,301,"Logan, UT",msa,UT,2026-02-28,461051.4782919495,1321.0965423465425,38.25057640353156,18.636469351830883,metro
394801,723,"Logansport, IN",msa,IN,2026-02-28,163939.75458327812,,,,metro
394802,294,"London, KY",msa,KY,2026-02-28,154738.86921990837,1133.3333333333333,,,metro
394803,173,"Longview, TX",msa,TX,2026-02-28,211283.35171744396,1161.010954135954,25.503985245900612,20.3308493067008,metro
394804,368,"Longview, WA",msa,WA,2026-02-28,413413.9492713527,1423.121212121212,37.61746960914289,20.6213464871808,metro
394805,916,"Los Alamos, NM",msa,NM,2026-02-28,573267.0199797741,,,,metro
753899,2,"Los Angeles, CA",msa,CA,2026-02-28,954296.0881354932,2884.124774777187,67.4642945952077,33.91167606897257,metro
394807,46,"Louisville, KY",msa,KY,2026-02-28,273855.4386517474,1360.5908216909836,27.143899553964268,20.91325539717495,metro
394808,162,"Lubbock, TX",msa,TX,2026-02-28,207931.6883788743,1390.4778867102395,27.0994560355673,24.44664030126618,metro
753901,822,"Ludington, MI",msa,MI,2026-02-28,253281.52622309775,,,,metro
394809,425,"Lufkin, TX",msa,TX,2026-02-28,194274.80804249927,1358.3333333333333,,,metro
394810,348,"Lumberton, NC",msa,NC,2026-02-28,128022.67410807968,1045.8333333333333,,,metro
394811,191,"Lynchburg, VA",msa,VA,2026-02-28,279954.0697977713,1335.0601506679093,31.34685720410423,23.23008346584156,metro
394812,838,"Macomb, IL",msa,IL,2026-02-28,96502.85767819402,,,,metro
394813,200,"Macon, GA",msa,GA,2026-02-28,191133.84070542912,1214.0320816864296,26.76065535557765,24.53392499229822,metro
394814,275,"Madera, CA",msa,CA,2026-02-28,418596.6858028828,2195.142857142857,43.933646271560015,36.7731275485853,metro
394815,791,"Madison, IN",msa,IN,2026-02-28,231393.4110143833,,,,metro
394816,88,"Madison, WI",msa,WI,2026-02-28,433739.4929351421,1658.6920443859185,37.08267397856046,20.957229284345182,metro
394817,650,"Madisonville, KY",msa,KY,2026-02-28,149678.62727782925,,,,metro
394818,883,"Magnolia, AR",msa,AR,2026-02-28,130026.7381402594,,,,metro
394819,621,"Malone, NY",msa,NY,2026-02-28,165418.1819408544,,,,metro
753902,789,"Malvern, AR",msa,AR,2026-02-28,157059.43740380058,,,,metro
394820,131,"Manchester, NH",msa,NH,2026-02-28,506251.6634967272,2084.8295606975184,36.53284447975587,22.418835492364998,metro
394821,320,"Manhattan, KS",msa,KS,2026-02-28,261822.76660946745,1114.3679800788234,30.570529164712788,17.82276814655897,metro
394822,448,"Manitowoc, WI",msa,WI,2026-02-28,252019.54034108692,902.8333333333334,,,metro
394823,386,"Mankato, MN",msa,MN,2026-02-28,297918.32376484195,1296.3055555555557,31.206086798496557,19.901814333324218,metro
394824,337,"Mansfield, OH",msa,OH,2026-02-28,187503.0301013627,886.968253968254,21.24735146057088,14.8889377301168,metro
753903,538,"Marietta, OH",msa,OH,2026-02-28,177536.29625141388,,,,metro
394825,507,"Marinette, WI",msa,WI,2026-02-28,196484.5252341146,998.3333333333334,,,metro
394826,497,"Marion, IN",msa,IN,2026-02-28,147387.78442385068,855.031746031746,,,metro
753904,661,"Marion, NC",msa,NC,2026-02-28,251014.7432305423,1444.1666666666667,,,metro
394827,504,"Marion, OH",msa,OH,2026-02-28,171827.57728909454,1242.25,,,metro
394829,500,"Marquette, MI",msa,MI,2026-02-28,236090.1827579464,1498.2083333333333,,,metro
394830,860,"Marshall, MN",msa,MN,2026-02-28,213113.57289597997,,,,metro
394831,879,"Marshall, MO",msa,MO,2026-02-28,178777.76580605292,,,,metro
394833,696,"Marshalltown, IA",msa,IA,2026-02-28,183559.7480038796,918.888888888889,,,metro
394835,794,"Martin, TN",msa,TN,2026-02-28,182205.92542063585,1083.3333333333337,,,metro
394836,516,"Martinsville, VA",msa,VA,2026-02-28,132826.72379435683,875.5833333333334,,,metro
394837,895,"Maryville, MO",msa,MO,2026-02-28,216551.1137873924,769.1452991452992,,,metro
394838,598,"Mason City, IA",msa,IA,2026-02-28,191054.92051654856,877.5,,,metro
394840,743,"Mayfield, KY",msa,KY,2026-02-28,165294.70467894428,,,,metro
394841,925,"Maysville, KY",msa,KY,2026-02-28,166194.67676160944,,,,metro
394842,666,"McAlester, OK",msa,OK,2026-02-28,142224.84603819836,1063.75,,,metro
394843,67,"McAllen, TX",msa,TX,2026-02-28,189534.25240178124,1103.9039658598483,29.279991706115073,21.91887262116651,metro
394844,694,"McComb, MS",msa,MS,2026-02-28,102757.63212096044,837.0,,,metro
